ptma7Ig7k8uLucZLRzQG,4,1,13,830
ptma7Ig7k8uLucZLRzQG,4,2,13,146
ptma7Ig7k8uLucZLRzQG,4,3,13,144
ptma7Ig7k8uLucZLRzQG,4,4,13,145
ptma7Ig7k8uLucZLRzQG,4,5,13,151
ptma7Ig7k8uLucZLRzQG,10,1,13,3401
ptma7Ig7k8uLucZLRzQG,10,2,13,763
ptma7Ig7k8uLucZLRzQG,10,3,13,715
ptma7Ig7k8uLucZLRzQG,10,4,13,700
ptma7Ig7k8uLucZLRzQG,10,5,13,754
BuWteUAH79z55fX9SP9J,16,1,13,959
BuWteUAH79z55fX9SP9J,16,2,13,211
BuWteUAH79z55fX9SP9J,16,3,13,213
BuWteUAH79z55fX9SP9J,16,4,13,209
BuWteUAH79z55fX9SP9J,16,5,13,212
BuWteUAH79z55fX9SP9J,22,1,13,3450
BuWteUAH79z55fX9SP9J,22,2,13,883
BuWteUAH79z55fX9SP9J,22,3,13,859
BuWteUAH79z55fX9SP9J,22,4,13,826
BuWteUAH79z55fX9SP9J,22,5,13,899
Vx5FJ1Yz8XDEKzkxoU9c,28,1,13,1013
Vx5FJ1Yz8XDEKzkxoU9c,28,2,13,246
Vx5FJ1Yz8XDEKzkxoU9c,28,3,13,253
Vx5FJ1Yz8XDEKzkxoU9c,28,4,13,257
Vx5FJ1Yz8XDEKzkxoU9c,28,5,13,258
Vx5FJ1Yz8XDEKzkxoU9c,34,1,13,3474
Vx5FJ1Yz8XDEKzkxoU9c,34,2,13,953
Vx5FJ1Yz8XDEKzkxoU9c,34,3,13,937
Vx5FJ1Yz8XDEKzkxoU9c,34,4,13,986
Vx5FJ1Yz8XDEKzkxoU9c,34,5,13,945
RVUPq5VYQbMx4DvsoMwx,40,1,13,1244
RVUPq5VYQbMx4DvsoMwx,40,2,13,353
RVUPq5VYQbMx4DvsoMwx,40,3,13,356
RVUPq5VYQbMx4DvsoMwx,40,4,13,342
RVUPq5VYQbMx4DvsoMwx,40,5,13,360
RVUPq5VYQbMx4DvsoMwx,46,1,13,3832
RVUPq5VYQbMx4DvsoMwx,46,2,13,1122
RVUPq5VYQbMx4DvsoMwx,46,3,13,1114
RVUPq5VYQbMx4DvsoMwx,46,4,13,1068
RVUPq5VYQbMx4DvsoMwx,46,5,13,1091
GK92xEKrHFhEehjlsJGH,52,1,13,1305
GK92xEKrHFhEehjlsJGH,52,2,13,449
GK92xEKrHFhEehjlsJGH,52,3,13,453
GK92xEKrHFhEehjlsJGH,52,4,13,454
GK92xEKrHFhEehjlsJGH,52,5,13,467
GK92xEKrHFhEehjlsJGH,58,1,13,3917
GK92xEKrHFhEehjlsJGH,58,2,13,1202
GK92xEKrHFhEehjlsJGH,58,3,13,1235
GK92xEKrHFhEehjlsJGH,58,4,13,1224
GK92xEKrHFhEehjlsJGH,58,5,13,1257
