a6rCApwLsSaceD8BapA5,5,102602,4,102335
a6rCApwLsSaceD8BapA5,3,104170,2,103877
kGVR3efCLMbH0JSBaGtP,5,102056,4,102653
kGVR3efCLMbH0JSBaGtP,3,103316,2,103179
0WnCWkokVe4sVLQ5p1fP,3,103070,2,102737
dTigL7wJkNNenRRx0hsO,4,103404,3,103603
dTigL7wJkNNenRRx0hsO,2,104600,1,126829
mqP6kPO32Y7Zy9ttoh5e,2,104328,1,124875
mqP6kPO32Y7Zy9ttoh5e,4,103940,3,103925
mqP6kPO32Y7Zy9ttoh5e,3,104808,2,105281
9V79lDBiVEm90T7IcKY8,2,104004,1,125849
9V79lDBiVEm90T7IcKY8,4,105680,3,105457
h9XtHbRt69U98JZk0JcB,2,105546,1,128315
vyJFAHxaROPJfnTBed4n,5,105936,4,105295
gdBnJTHTDufjQ22VFD7G,5,105922,4,105629
gdBnJTHTDufjQ22VFD7G,3,106812,2,106941
aJnRRA18hxkpJpu2Awmp,3,106356,2,106415
aJnRRA18hxkpJpu2Awmp,2,107416,1,129985
uCTvY7GmktzalM5rpoHh,5,107114,4,107341
jfeVWd8WVLaiLtbsl9G1,4,108136,3,108219
Fi1wDzuc9j3bqI5uVAlr,3,107656,2,107385
qEm9usjm0dOcTAGgAKaI,2,107990,1,128727
qEm9usjm0dOcTAGgAKaI,4,108672,3,108503
KTw3PLkWaqKS0FqLN287,4,108994,3,108295
KTw3PLkWaqKS0FqLN287,5,110102,4,109951
GgQ4xih4w4bFpqfcozVR,4,109220,3,109113
2VivroZKEIEZpC6M64bw,4,109616,3,109809
DKCIhe4kag4JzWNc73AW,2,109920,1,130867
DKCIhe4kag4JzWNc73AW,5,109762,4,109703
DKCIhe4kag4JzWNc73AW,4,110654,3,110833
89puQcfxcqhfVfe5M7r6,3,110228,2,110431
el8LUolFZFlnzAzlOjZU,3,112006,2,111329
dlPnUgfFrab4B4coN2jZ,5,110692,4,111423
dlPnUgfFrab4B4coN2jZ,4,112398,3,111809
TdWATPMMaNx5CdGQWhoX,3,111744,2,112065
TdWATPMMaNx5CdGQWhoX,5,111670,4,111445
TdWATPMMaNx5CdGQWhoX,2,113078,1,135245
TdWATPMMaNx5CdGQWhoX,4,112542,3,112749
b8NiXMgVRA5txsRfqe4z,2,112388,1,133175
b8NiXMgVRA5txsRfqe4z,3,113426,2,113439
C4VrEnGfTsMTqG56EOVH,4,112774,3,112957
C4VrEnGfTsMTqG56EOVH,2,113734,1,136643
C4VrEnGfTsMTqG56EOVH,5,114524,4,113929
XKwCzR6GtMoj3fEeM4c2,4,115036,3,114345
Cb4eQaGuaxf0hsyHyjSs,3,114584,2,114343
Cb4eQaGuaxf0hsyHyjSs,4,116124,3,115589
N0OCFcjYJUjDJy7H5NVV,4,115312,3,115241
N0OCFcjYJUjDJy7H5NVV,4,116198,3,116327
rnlNtBBpyyutKetIPRtB,3,115754,2,115463
rnlNtBBpyyutKetIPRtB,5,116010,4,115913
ctJeEBh5AoJ0yMAYX4V9,3,116744,2,116029
ctJeEBh5AoJ0yMAYX4V9,2,116946,1,140283
PcaX69w6XInpzOr6PwEx,3,116850,2,116373
PcaX69w6XInpzOr6PwEx,2,117288,1,139533
EOtOvvtE6ibOBdpw5wgI,3,117366,2,117259
EOtOvvtE6ibOBdpw5wgI,5,118626,4,118385
MIZasAsnKT99j7CroGUk,4,118804,3,118041
V1wE7qPkH5U2mQZ1DJQo,4,120180,3,119347
V1wE7qPkH5U2mQZ1DJQo,3,120318,2,120089
9R0PVVjHepeZiaLvVMbi,2,120722,1,143799
kPOeXqWFzyOyO6NigZta,3,121112,2,121413
kPOeXqWFzyOyO6NigZta,5,121126,4,121277
xzHaCMKK3tUbtxFWhBb8,3,120506,2,120305
xzHaCMKK3tUbtxFWhBb8,3,121370,2,121265
bnBkWJtHMqoCKH7JIDeh,2,120540,1,141297
bnBkWJtHMqoCKH7JIDeh,3,122174,2,121541
4ltPZuHnEUvwrYIk7jzs,2,121428,1,142365
4ltPZuHnEUvwrYIk7jzs,5,121886,4,121989
4ltPZuHnEUvwrYIk7jzs,3,122876,2,122531
4ltPZuHnEUvwrYIk7jzs,5,122806,4,122923
Q4TQe8is7zv8STL64nNm,2,121728,1,144313
Q4TQe8is7zv8STL64nNm,4,122626,3,121977
EcjyRsRrRqtit7Heohib,4,122452,3,122827
EcjyRsRrRqtit7Heohib,5,123728,4,123363
yBXg8scCezFyMvCHxhxO,4,123114,3,123347
